date,v0,v1,v2,v3,v4,v5,v6,v7
2018-09-04,-12764.783,-6106.0967,-5760.943,4878.287,-399.4029,16007.725,2219.6616,-10877.688
2018-09-05,-10856.807,-5176.8247,-4890.002,4151.9395,-328.95636,13600.4795,1883.9907,-9253.56
2018-09-06,-12457.457,-5919.429,-5586.064,4770.9927,-359.51965,15584.193,2148.291,-10628.918
2018-09-07,-11853.795,-5660.106,-5342.8286,4536.388,-363.33966,14855.406,2059.066,-10103.607
2018-09-08,-12560.932,-6005.708,-5663.6816,4801.776,-389.88617,15748.632,2181.1067,-10706.763
2018-09-09,-12121.231,-5779.2344,-5455.9224,4638.829,-365.41525,15182.746,2101.5066,-10333.906
2018-09-10,-9250.977,-4411.3174,-4163.543,3542.35,-278.71255,11587.541,1603.8438,-7887.5825
2018-09-11,-11315.877,-5394.668,-5094.8467,4327.6187,-341.7735,14174.361,1962.4408,-9645.815
2018-09-12,-11195.934,-5360.22,-5058.58,4279.471,-354.02628,14044.73,1950.4044,-9538.473
2018-09-13,-10503.652,-5016.624,-4737.3115,4017.9104,-323.70633,13165.205,1826.2125,-8950.948
2018-09-14,-10711.714,-5123.7437,-4836.863,4096.4653,-335.46066,13432.985,1865.0804,-9126.704
2018-09-15,-11776.271,-5613.255,-5298.056,4506.911,-353.5131,14748.99,2040.066,-10041.088
2018-09-16,-9653.392,-4612.487,-4355.394,3690.0764,-299.22327,12101.662,1678.6984,-8225.635
2018-09-17,-9236.41,-4413.328,-4163.4453,3535.794,-284.37057,11577.306,1604.3693,-7873.496
2018-09-18,-11637.739,-5552.3804,-5244.389,4450.959,-354.79672,14581.585,2020.9883,-9918.429
2018-09-19,-11235.13,-5355.894,-5056.4883,4299.7456,-338.13608,14072.089,1947.599,-9578.592
2018-09-20,-10594.026,-5038.572,-4757.1455,4056.2046,-310.03656,13258.013,1830.8462,-9035.837
2018-09-21,-11595.214,-5534.944,-5228.8125,4433.3877,-356.07758,14531.35,2015.5048,-9880.516
2018-09-22,-12033.709,-5704.0767,-5378.0723,4609.822,-335.2787,15039.879,2064.579,-10275.194
2018-09-23,-12369.389,-5908.5664,-5575.295,4729.5967,-380.73618,15503.871,2147.5,-10543.248
2018-09-24,-8632.236,-4123.491,-3890.7039,3304.3103,-265.16907,10819.129,1499.2811,-7358.3647
2018-09-25,-10843.066,-5190.169,-4901.146,4143.767,-343.15207,13601.861,1890.4277,-9236.065
2018-09-26,-9648.998,-4613.219,-4356.8286,3688.1177,-301.45325,12098.989,1679.9131,-8220.445
2018-09-27,-8013.5254,-3811.8418,-3603.4404,3066.3157,-236.65854,10030.446,1388.1295,-6831.4634
2018-09-28,-7660.187,-3656.5657,-3456.7058,2927.6453,-236.17305,9600.618,1333.0225,-6525.668
2018-09-29,-11363.421,-5407.8545,-5104.9175,4349.5713,-334.91525,14223.99,1964.6863,-9691.436
2018-09-30,-11364.236,-5437.94,-5131.205,4340.4067,-357.49698,14253.605,1977.0303,-9682.869
2018-10-01,-7906.1465,-3792.8835,-3579.1494,3021.5432,-255.64221,9925.006,1381.04,-6733.375
2018-10-02,-10405.68,-4980.7583,-4705.629,3975.7056,-330.1216,13053.787,1815.6062,-8861.921
2018-10-03,-9624.334,-4612.8438,-4357.446,3675.925,-309.80643,12079.311,1681.7964,-8194.778
2018-10-04,-9552.337,-4577.894,-4322.6714,3649.8987,-306.383,11987.913,1667.9761,-8134.97
2018-10-05,-9544.4,-4524.474,-4273.25,3655.4446,-268.66675,11930.792,1642.9343,-8144.525
2018-10-06,-11817.519,-5630.1294,-5310.7554,4518.8325,-352.2121,14797.977,2042.6249,-10078.863
2018-10-07,-6242.2456,-3008.2788,-2844.1804,2377.686,-214.77191,7851.3516,1099.9812,-5307.3457
2018-10-08,-5579.8364,-2675.9521,-2526.1616,2131.9688,-180.1482,7004.1274,974.8402,-4751.7036
2018-10-09,-10025.319,-4800.5166,-4534.9585,3829.7117,-319.36917,12578.343,1749.7839,-8537.581
2018-10-10,-10420.291,-4988.0576,-4712.991,3980.031,-331.14102,13072.707,1818.413,-8873.806
2018-10-11,-10524.474,-5037.1826,-4757.775,4021.29,-333.16666,13202.117,1835.2881,-8964.028
2018-10-12,-11034.877,-5259.583,-4965.4,4221.637,-331.64273,13820.6875,1912.033,-9408.074
2018-10-13,-10985.923,-5178.6636,-4888.459,4218.0454,-285.39453,13703.417,1875.8435,-9387.023
2018-10-14,-11775.853,-5628.5957,-5311.714,4502.4014,-365.3084,14763.389,2046.7076,-10035.767
2018-10-15,-7133.381,-3424.351,-3234.041,2723.5657,-233.50702,8957.965,1248.6412,-6072.445
2018-10-16,-10267.478,-4904.671,-4632.5845,3925.3962,-317.6832,12870.542,1785.9015,-8748.495
2018-10-17,-10158.002,-4864.064,-4595.6504,3880.3489,-323.82587,12744.983,1773.4247,-8650.123
2018-10-18,-10678.259,-5105.76,-4823.3076,4080.8862,-334.45407,13390.403,1860.1841,-9096.224
2018-10-19,-9010.391,-4305.118,-4067.1162,3443.9353,-279.87265,11295.95,1568.1813,-7676.4253
2018-10-20,-12412.079,-5868.7275,-5535.606,4760.542,-334.90717,15498.718,2124.5957,-10602.14
2018-10-21,-11666.555,-5586.979,-5273.4546,4458.281,-370.40607,14636.813,2033.5793,-9938.251
2018-10-22,-7748.055,-3722.9536,-3513.9678,2958.8564,-255.47137,9732.575,1356.6804,-6596.0254
2018-10-23,-10335.554,-4946.306,-4670.621,3949.1448,-326.41812,12964.409,1801.1439,-8804.156
2018-10-24,-9928.102,-4748.8975,-4484.1567,3792.4836,-311.89215,12451.232,1728.6376,-8457.779
2018-10-25,-9949.426,-4763.573,-4501.2866,3800.401,-316.9498,12482.893,1737.0599,-8472.285
2018-10-26,-9876.079,-4726.1396,-4463.0947,3774.3748,-311.70972,12387.769,1721.354,-8412.697
2018-10-27,-8918.71,-4243.6,-4008.1968,3412.654,-263.17224,11163.805,1543.0529,-7605.0107
2018-10-28,-9885.742,-4738.347,-4475.5547,3772.5317,-318.6973,12408.023,1726.6293,-8417.213
2018-10-29,-4971.688,-2386.9058,-2254.7395,1897.7717,-163.16231,6243.7773,870.66486,-4231.7935
2018-10-30,-10161.427,-4851.6353,-4580.3306,3884.6353,-311.98538,12734.961,1764.5764,-8660.322
2018-10-31,-10964.255,-5260.8423,-4968.3105,4186.0415,-357.0354,13766.372,1917.738,-9334.455
2018-11-01,-11166.686,-5293.6743,-4996.373,4278.08,-313.1807,13957.891,1920.0605,-9531.22
2018-11-02,-14337.395,-6690.276,-6294.405,5515.9976,-313.82553,17814.213,2399.0386,-12288.033
2018-11-03,-13484.647,-6361.736,-5999.9644,5177.4062,-352.43933,16823.89,2301.3545,-11523.937
2018-11-04,-5633.96,-2727.134,-2574.9407,2145.2476,-201.6914,7096.7515,996.4457,-4788.4946
2018-11-05,-3588.0557,-1725.9688,-1632.3668,1367.1766,-121.20307,4510.053,631.084,-3051.3955
2018-11-06,-7963.5205,-3835.3813,-3624.4412,3035.3208,-271.36844,10013.382,1401.1462,-6772.9937
2018-11-07,-7493.5107,-3603.9011,-3406.5474,2856.8608,-251.7595,9417.725,1316.5208,-6374.4087
2018-11-08,-8326.644,-4001.1382,-3781.184,3176.2075,-276.68988,10461.129,1460.791,-7085.0024
2018-11-09,-8334.202,-3985.2595,-3769.2075,3182.239,-263.08426,10452.697,1454.6904,-7096.0713
2018-11-10,-12510.934,-5932.651,-5595.3115,4792.928,-350.8329,15638.843,2149.0215,-10680.8
2018-11-11,-11709.399,-5611.2197,-5294.3877,4474.0303,-373.97186,14693.691,2041.4523,-9974.777
2018-11-12,-5858.7163,-2825.8213,-2664.2434,2236.62,-200.21039,7368.6973,1029.168,-4986.0503
2018-11-13,-8431.907,-4051.9177,-3831.268,3214.6997,-281.24814,10594.297,1480.5785,-7172.905
2018-11-14,-6850.254,-3299.0974,-3117.2893,2611.3054,-233.18808,8613.317,1205.007,-5826.4717
2018-11-15,-8088.1997,-3887.7546,-3675.3403,3083.9177,-270.25937,10163.176,1420.2875,-6880.6973
2018-11-16,-9834.669,-4700.638,-4441.833,3754.638,-307.6845,12331.815,1712.4573,-8376.907
2018-11-17,-11454.125,-5466.162,-5158.5146,4379.48,-348.96817,14352.022,1986.3259,-9764.316
2018-11-18,-10298.929,-4949.202,-4675.992,3929.3137,-341.99847,12938.937,1806.2938,-8763.93
2018-11-19,-5171.725,-2494.9268,-2353.6768,1973.1489,-177.6994,6505.579,909.5283,-4400.156
2018-11-20,-5972.3403,-2866.3333,-2711.433,2276.2812,-197.00015,7500.9575,1047.5112,-5080.8926
2018-11-21,-7543.2,-3640.0635,-3440.5947,2872.563,-262.89258,9492.04,1330.9757,-6412.4263
2018-11-22,-5338.938,-2569.3413,-2431.0598,2033.1946,-181.69275,6712.3247,940.1959,-4539.192
2018-11-23,-5434.239,-2600.6548,-2464.8396,2070.4001,-175.41292,6819.4194,952.5378,-4622.254
2018-11-24,-11342.648,-5415.243,-5112.5127,4338.558,-347.66904,14214.636,1970.0309,-9667.378
2018-11-25,-8304.543,-3972.6816,-3756.4255,3171.141,-263.01334,10416.757,1449.7529,-7070.9204
2018-11-26,-6317.47,-3048.6023,-2880.8372,2406.32,-219.89081,7949.42,1114.299,-5370.9673
2018-11-27,-5595.5576,-2686.1326,-2544.7942,2130.3362,-186.60487,7029.548,984.10974,-4757.3125
2018-11-28,-7284.846,-3514.8481,-3323.6648,2773.2417,-254.08057,9166.905,1285.9663,-6191.917
2018-11-29,-5889.3823,-2832.0454,-2680.0474,2243.1108,-198.9004,7402.377,1036.3408,-5007.6436
2018-11-30,-7226.885,-3456.017,-3271.4526,2755.6868,-229.75737,9065.374,1262.8716,-6150.867
2018-12-01,-10547.936,-5031.7217,-4751.6807,4033.7456,-320.80667,13215.301,1830.597,-8990.433
2018-12-02,-3474.7878,-1672.6329,-1582.5878,1323.1862,-118.55794,4369.028,612.09326,-2954.1555
2018-12-03,-2905.4175,-1395.9126,-1322.56,1105.7426,-97.848335,3651.1753,511.59818,-2469.6763
2018-12-04,-3796.8582,-1830.864,-1731.9906,1445.1686,-131.9003,4776.989,670.15576,-3227.0654
2018-12-05,-4809.91,-2311.0557,-2187.1587,1832.3966,-161.02495,6043.784,845.5724,-4090.3596
2018-12-06,-5980.386,-2864.0945,-2708.6907,2282.3545,-192.13474,7504.777,1045.8363,-5090.478
2018-12-07,-9396.325,-4493.315,-4244.6577,3590.8845,-294.66025,11783.337,1637.0533,-8004.102
2018-12-08,-10991.252,-5231.5283,-4938.172,4208.6113,-324.21634,13758.557,1900.8284,-9374.142
2018-12-09,-11971.329,-5736.578,-5412.643,4575.3105,-382.03864,15022.025,2087.2505,-10198.115
2018-12-10,-4918.348,-2370.7126,-2240.327,1874.1002,-169.11096,6186.2524,866.27814,-4182.377
2018-12-11,-4453.005,-2135.3616,-2022.5066,1696.3706,-146.50424,5591.787,781.7909,-3787.1155
2018-12-12,-6346.09,-3070.1914,-2899.002,2416.7542,-225.96675,7992.2246,1121.7052,-5394.231
2018-12-13,-5252.062,-2533.038,-2395.1267,1999.7745,-182.334,6607.9087,926.56964,-4464.568
2018-12-14,-6635.6313,-3181.0293,-3009.4517,2530.762,-216.06096,8330.443,1162.4993,-5646.3306
2018-12-15,-8509.038,-4050.568,-3828.3171,3254.6304,-253.44862,10653.509,1474.718,-7253.287
2018-12-16,-7189.9834,-3463.2202,-3272.681,2740.4287,-245.2828,9041.088,1265.1901,-6115.013
2018-12-17,-3411.4219,-1647.872,-1557.436,1298.7622,-120.11637,4294.344,602.6334,-2899.5447
2018-12-18,-3984.9812,-1920.1582,-1818.0132,1515.984,-138.00188,5012.828,703.5973,-3386.286
2018-12-19,-3582.1348,-1726.2749,-1633.7776,1363.1774,-123.93995,4506.068,632.1875,-3044.3867
2018-12-20,-4273.048,-2059.5308,-1949.7618,1625.5725,-148.32855,5375.6763,754.6044,-3631.0305
2018-12-21,-5312.0737,-2552.7615,-2416.5803,2023.0652,-178.46051,6675.415,934.448,-4516.735
2018-12-22,-7425.1636,-3565.7324,-3371.9424,2831.2544,-245.96828,9327.167,1302.895,-6317.046
2018-12-23,-8081.5596,-3880.397,-3667.7036,3081.1797,-266.77576,10150.851,1416.3882,-6876.826
2018-12-24,-5067.6206,-2442.9514,-2306.7156,1932.3346,-173.65565,6373.6367,891.60675,-4310.6333
2018-12-26,-6316.2397,-3019.0952,-2856.9727,2410.7817,-199.12427,7921.156,1102.783,-5377.142
2018-12-27,-11044.8545,-5251.839,-4955.7827,4227.3755,-321.7145,13820.772,1905.876,-9422.372
2018-12-28,-13485.221,-6378.636,-6011.2153,5173.238,-363.82092,16839.682,2305.8816,-11521.701
2018-12-29,-13642.851,-6472.274,-6104.0557,5227.9346,-384.4295,17056.152,2345.0847,-11646.501
2018-12-30,-12834.04,-6060.4795,-5718.363,4924.509,-340.87976,16018.493,2194.5508,-10964.045
