cluster,4_movements,counter
0,"[49, 62, 42, 202]",6.437491953135059e-05
0,"[61, 71, 76, 54]",6.437491953135059e-05
0,"[49, 52, 52, 62]",6.437491953135059e-05
0,"[61, 54, 42, 42]",6.437491953135059e-05
0,"[49, 49, 61, 62]",6.437491953135059e-05
0,"[49, 71, 71, 54]",6.437491953135059e-05
0,"[52, 58, 62, 54]",6.437491953135059e-05
0,"[49, 201, 42, 202]",6.437491953135059e-05
0,"[49, 75, 58, 59]",6.437491953135059e-05
0,"[61, 52, 63, 59]",6.437491953135059e-05
0,"[52, 63, 42, 59]",6.437491953135059e-05
